"['韩国进口 ', '春雨', 'papa recipe 黄色经典版蜂蜜补水面膜10片/盒(补水保湿 舒缓滋润 敏感肌可用)']",20万+,春雨京东自营旗舰店,149.00,https://item.jd.com/100000321422.html,100000321422
"['京东超市', '\t\n', '春雨', 'papa recipe 黄色经典蜂蜜补水面膜10片/盒 保湿面膜（韩国进口 舒缓滋润 敏感肌可用）']",50万+,春雨京东自营旗舰店,99.00,https://item.jd.com/8763845.html,8763845
"['京东超市', '\t\n', '春雨', ' Papa recipe 紫苏蜂蜜刷酸细敛面膜6片/盒 温和果酸 收缩毛孔（韩国进口 男女可用）']",1万+,春雨京东自营旗舰店,69.00,https://item.jd.com/100016514904.html,100016514904
"['京东国际', '\t\n韩国进口 ', '春雨', 'papa recipe 黄色经典款蜂蜜面膜 补水保湿滋养 孕妇敏感肌可用男女通用 黄', '春雨', '10片/盒']",100万+,春雨（papa recipe）海外自营旗舰店,149.00,https://item.jd.com/4343838.html,4343838
"['京东超市', '\t\n', '春雨', 'papa recipe 白蜂胶美白补水蜂蜜面膜10片/盒 烟酰胺 提亮焕白（韩国进口 敏感肌肤可用）']",50万+,春雨京东自营旗舰店,89.00,https://item.jd.com/8551348.html,8551348
"['京东超市', '\t\n', '春雨', 'papa recipe 黑色麦卢卡蜂胶清洁补水面膜10片/盒（韩国进口 舒缓紧致 敏感肌可用）']",50万+,春雨京东自营旗舰店,99.00,https://item.jd.com/8551334.html,8551334
"['papa recipe', '春雨', '面膜韩国蜂蜜补水面膜装保湿滋养舒缓紧致敏感肌舒缓男女面膜10片/盒 黄色蜂蜜面膜10片/盒']",5000+,LeCosme官方旗舰店,77.00,https://item.jd.com/25152854738.html,25152854738
"['京东超市', '\t\n韩国paparecipe', '春雨', '茄子泥膜蜂蜜睡眠面膜补水保湿收缩毛孔提亮肤色修护熬夜肌 茄子清洁面膜（7.5g*10粒/盒）']",2000+,在胜个护专营店,75.00,https://item.jd.com/69784604879.html,69784604879
"['京东超市', '\t\n', '春雨', 'papa recipe 茄子泥膜 清透水感清洁泥面膜去角质10片/盒（控油保湿 敏感肌男女通用）']",2万+,春雨京东自营旗舰店,99.00,https://item.jd.com/100013484036.html,100013484036
"['京东超市', '\t\n', '春雨', 'papa recipe 玫瑰黄金蜂蜜补水保湿面膜10片(韩国进口 含24K金 减淡黄气 加倍补水 敏感肌可用)']",50万+,春雨京东自营旗舰店,99.00,https://item.jd.com/100009825878.html,100009825878
"['京东超市', '\t\n', '春雨', 'papa recipe 绿蜂蜜弹力修复面膜10片/盒 弹润紧致 补水保湿 （韩国进口 敏肌可用）']",50万+,春雨京东自营旗舰店,89.00,https://item.jd.com/100005583982.html,100005583982
"['京东超市', '\t\n韩国Papa recipe', '春雨', '紫苏蜂蜜面膜补水保湿提亮肤色控油收敛毛孔男女士敏感肌可用 紫苏面膜6片/盒']",2000+,在胜个护专营店,65.00,https://item.jd.com/10023092133602.html,10023092133602
"['京东超市', '\t\n', '春雨', 'papa recipe 红参蜂蜜精油补水面膜10片/盒（韩国进口 滋润保湿平衡水油 敏感肌肤可用）']",50万+,春雨京东自营旗舰店,99.00,https://item.jd.com/8551346.html,8551346
"['京东国际', '\t\n韩国进口 ', '春雨', 'papa recipe 白蜂蜜面膜 水润提亮紧致 孕妇敏感肌可用男女通用 白', '春雨', '10片/盒']",100万+,春雨（papa recipe）海外自营旗舰店,149.00,https://item.jd.com/4088935.html,4088935
"['京东国际', '\t\n韩国进口 ', '春雨', 'papa recipe 玫瑰金蜂蜜面膜 滋润黄金蜂窝镭射膜布孕妇敏感肌男女通用 粉', '春雨', '10片/盒']",100万+,春雨（papa recipe）海外自营旗舰店,169.00,https://item.jd.com/100002295710.html,100002295710
"['京东国际', '\t\n韩国进口 ', '春雨', 'papa recipe 黑卢卡蜂胶面膜 清洁补水浅黑色精华液 孕妇敏感肌男女通用 黑', '春雨', '10片/盒']",100万+,春雨（papa recipe）海外自营旗舰店,169.00,https://item.jd.com/3823517.html,3823517
"['京东超市', '\t\n', '春雨', 'papa recipe 韩国进口蜂蜜洗面奶 深度清洁 温和洁面 120ml 新旧款包装随机发货']",2万+,春雨京东自营旗舰店,59.00,https://item.jd.com/100009401374.html,100009401374
"['京东超市', '\t\n', '春雨', ' Papa recipe 蜂蜜布丁夜间修护免洗睡眠面膜10粒/盒  涂抹式解渴面膜（补水急救 韩国进口 敏肌可用）']",2000+,春雨京东自营旗舰店,99.00,https://item.jd.com/100009397349.html,100009397349
"['春雨', 'papa recipe 茄子泥膜清透水感面膜去角质10片/盒 （韩国进口 深层洁净控油 敏感肌男女通用）']",2万+,春雨京东自营旗舰店,149.00,https://item.jd.com/100014633530.html,100014633530
"['京东国际', '\t\n韩国进口 ', '春雨', 'papa recipe 红参蜂蜜精油面膜熬夜急救天然纤维膜纸 孕妇敏感肌男女通用 红', '春雨', '10片/盒']",100万+,春雨（papa recipe）海外自营旗舰店,169.00,https://item.jd.com/5946623.html,5946623
"['papa recipe', '春雨', '面膜韩国蜂蜜补水面膜装保湿滋养舒缓紧致敏感肌舒缓男女面膜10片/盒 黑卢卡蜂胶面膜10片/盒']",5000+,LeCosme官方旗舰店,79.00,https://item.jd.com/25152854736.html,25152854736
"['京东国际', '\t\n韩国进口 ', '春雨', 'papa recipe 红色果蔬面膜补水紧致苹果香小巧易携带孕妇敏感肌男女通用 红果蔬10片/盒']",100万+,春雨（papa recipe）海外自营旗舰店,99.00,https://item.jd.com/7456712.html,7456712
"['京东国际', '\t\n韩国进口 ', '春雨', 'papa recipe 紫苏细致面膜 孕妇敏感肌男女通用 紫', '春雨', '10片/盒']",100万+,春雨（papa recipe）海外自营旗舰店,169.00,https://item.jd.com/100012859162.html,100012859162
"['韩国Papa recipe', '春雨', '面膜麦卢卡茄子黑蜂胶蜂蜜牛油果蜂蜜睡眠保湿补水面膜 黄色蜂蜜面膜10片']",2000+,美通化妆品专营店,85.00,https://item.jd.com/48220982875.html,48220982875
"['春雨', '面膜补水保湿女茄子泥膜蜂蜜面膜睡眠面膜舒缓清洁舒缓紧致敏感肌舒缓男女面膜 茄子清洁面膜7.5g*10粒']",2000+,欣顺义美妆专营店,99.00,https://item.jd.com/10025258353913.html,10025258353913
"['韩国', '春雨', 'papa recipe茄子水感泥膜涂抹式面膜紫色蜂蜜面膜敏感肌肤清洁毛孔温和去角质男女 紫蜂蜜', '春雨', '面膜6片/盒']",1000+,今日个护旗舰店,63.00,https://item.jd.com/10023686162363.html,10023686162363
"['京东国际', '\t\n韩国进口 ', '春雨', 'papa recipe 蓝肽修复面膜 孕妇敏感肌男女通用 蓝', '春雨', '10片/盒']",100万+,春雨（papa recipe）海外自营旗舰店,169.00,https://item.jd.com/100012880178.html,100012880178
"['韩国paparecipe', '春雨', '茄子清洁面膜泥膜紫色', '春雨', '蜂蜜睡眠面膜布丁冻膜涂抹式补水收缩毛孔去角质男女 茄子清洁面膜7.5g*10粒']",1万+,果本美妆专营店,79.00,https://item.jd.com/55759444968.html,55759444968
"['papa recipe', '春雨', '面膜韩国蜂蜜补水面膜装保湿滋养舒缓紧致敏感肌舒缓男女面膜10片/盒 黑卢＆蜂蜜面膜【2盒装】']",5000+,LeCosme官方旗舰店,156.00,https://item.jd.com/30278524764.html,30278524764
"['【屈臣氏】', '春雨', '（Papa recipe）蜂蜜面膜 保湿舒缓补水 新旧包装随机发货 ', '春雨', '蜂蜜面膜*5片']",2万+,屈臣氏官方旗舰店,75.00,https://item.jd.com/12266180037.html,12266180037
"['春雨', 'papa recipe 茄子泥膜 清透水感清洁泥面膜去角质10片/盒（控油保湿 敏感肌男女通用）']",2万+,春雨京东自营旗舰店,109.00,https://item.jd.com/100020130634.html,100020130634
"['韩国', '春雨', 'Papa recipe茄子清洁面膜泥膜涂抹式小布丁冻膜收缩毛孔深度清洁补水面膜女男痘敏肌可用 【新品】', '春雨', ' 蜂蜜乳糖酸面膜（6片/盒）']",500+,乐焙个人护理专营店,69.00,https://item.jd.com/10023685130059.html,10023685130059
"['韩国', '春雨', '蜂蜜乳糖酸细致紫色面膜25g*6片']",50,碧蒂丝化妆品专营店,69.00,https://item.jd.com/72001255378.html,72001255378
"['春雨', '（Paparecipe）面膜 补水保湿 舒缓滋润 无添加面膜 黄色经典版蜂蜜面膜 10片/盒']",1000+,妍丽官方旗舰店,132.00,https://item.jd.com/37440347308.html,37440347308
"['韩国', '春雨', 'papa recipe茄子水感泥膜涂抹式面膜紫色', '春雨', '蜂蜜面膜敏感肌肤清洁毛孔温和去角质男女 茄子清洁面膜7.5g*10粒']",3,欣顺义美妆专营店,99.00,https://item.jd.com/10024825395814.html,10024825395814
"['paparecipe', '春雨', '茄子清洁面膜泥膜紫色蜂蜜睡眠布丁面膜冻膜涂抹式补水收缩毛孔去黑头去角质女韩国 茄子清透泥霜面膜7.5g*10粒']",1000+,尘依美妆专营店,72.00,https://item.jd.com/72325575610.html,72325575610
"['春雨', 'papa recipe 黄色经典蜂蜜补水面膜10片/盒 保湿面膜（韩国进口 舒缓滋润 敏感肌可用）']",20万+,春雨京东自营旗舰店,99.00,https://item.jd.com/100010925317.html,100010925317
"['京东国际', '\t\n韩国进口 ', '春雨', 'papa recipe 黄色经典款蜂蜜面膜补水保湿滋养孕妇敏感肌可用男女通用 黄', '春雨', '10片/盒 进口超市']",10万+,京东进口超市,149.00,https://item.jd.com/100009025511.html,100009025511
"['【新包装新防伪】', '春雨', '(papa recipe)蜂蜜补水面膜舒缓焕白保湿蜂胶滋养男女通用 竹炭黑面膜10片']",2000+,美汐名妆专营店,89.00,https://item.jd.com/12395356512.html,12395356512
"['京东超市', '\t\n', '春雨', 'papa recipe 玫瑰黄金蜂蜜补水保湿面膜10片(韩国进口 含24K金 减淡黄气 加倍补水 敏感肌可用)']",1万+,春雨京东自营旗舰店,149.00,https://item.jd.com/100013093520.html,100013093520
"['【新包装新防伪】', '春雨', '(papa recipe)蜂蜜补水面膜舒缓焕白保湿蜂胶滋养男女通用 紫苏蜂蜜刷酸细敛面膜6片/盒']",2000+,美汐名妆专营店,69.00,https://item.jd.com/13373677265.html,13373677265
"['京东超市', '\t\n', '春雨', 'papa recipe 白嫩提亮蜂蜜补水面膜10片(嫩白滋润保湿面膜 敏感肌肤可用)']",5万+,春雨京东自营旗舰店,149.00,https://item.jd.com/100000321374.html,100000321374
"['春雨', ' 焕白清透蜂蜜茄子面膜4盒套装 水嫩保湿清洁提亮面膜 (套装已含附件,白色1盒+黄色2盒+茄子1盒)']",5万+,春雨京东自营旗舰店,289.00,https://item.jd.com/100013697442.html,100013697442
"['韩国进口', '春雨', 'papa recipe紫', '春雨', '面膜紫苏细致面膜无添加孕妇敏感肌男女通用 6片/盒']",52,风宸美妆护肤专营店,69.00,https://item.jd.com/10023725048479.html,10023725048479
"['韩国papa recipe', '春雨', '茄子泥膜蜂蜜睡眠滋润补水保湿面膜收缩修护毛孔提亮肤色男女通用 蜂蜜睡眠面膜一盒（10粒）']",500+,比卡丘官方旗舰店,79.00,https://item.jd.com/10021770893249.html,10021770893249
"['韩国paparecipe', '春雨', '茄子清洁面膜泥膜紫色', '春雨', '蜂蜜睡眠面膜布丁冻膜涂抹式补水收缩毛孔去角质男女 紫', '春雨', '面膜6片/盒']",1万+,果本美妆专营店,69.00,https://item.jd.com/68540074940.html,68540074940
"['春雨', '(papa recipe) 蜂蜜面膜补水保湿 舒缓滋润肌肤 敏感肌肤可用 韩国进口 紫', '春雨', '面膜1盒6片']",500+,沫忘美妆专营店,69.00,https://item.jd.com/10027690891797.html,10027690891797
"['韩国Paparecipe ', '春雨', '控油安心水摇摇水积雪草精华水化妆水爽肤水保湿水补水舒缓修护学生男女 ', '春雨', '控油安心水200ml']",1000+,果本美妆专营店,79.00,https://item.jd.com/69028066998.html,69028066998
"['【屈臣氏】', '春雨', '（Papa recipe）蜂蜜面膜 保湿舒缓补水 新旧包装随机发货 ', '春雨', '蜂蜜面膜*10片']",2万+,屈臣氏官方旗舰店,150.00,https://item.jd.com/12266180036.html,12266180036
"['【专柜正品】papa recipe', '春雨', '面膜女士 白嫩补水面膜10片']",2000+,世纪嘉胤个护专营店,89.00,https://item.jd.com/52268630701.html,52268630701
"['韩国paparecipe', '春雨', '茄子清洁面膜泥膜紫色', '春雨', '蜂蜜睡眠面膜布丁冻膜涂抹式补水收缩毛孔去角质男女 蜂蜜睡眠面膜5.0g*10粒']",1万+,果本美妆专营店,79.00,https://item.jd.com/68540074939.html,68540074939
"['【品牌授权】', '春雨', '（Papa recipe）面膜黄蜂蜜红参牛油果面膜黑色麦卢卡蜂胶补水布丁睡眠面膜防伪 绿色牛油果排浊面膜10片/盒']",500+,喜贝美妆专营店,85.00,https://item.jd.com/52861672163.html,52861672163
"['京东超市', '\t\n', '春雨', '  蜂蜜果蔬密集补水净颜面膜5盒组合套装  (套装已含附件,黑色1盒+黄色2盒+白色1盒+红果蔬1盒)']",5万+,春雨京东自营旗舰店,339.00,https://item.jd.com/100013697430.html,100013697430
"['【专柜正品】papa recipe', '春雨', '面膜女士 果蔬面膜绿色10片']",2000+,世纪嘉胤个护专营店,58.00,https://item.jd.com/56709105903.html,56709105903
"['春雨', ' Papa recipe 紫苏蜂蜜刷酸细敛面膜6片/盒 温和果酸 收缩毛孔（韩国进口 男女可用）']",1万+,春雨京东自营旗舰店,119.00,https://item.jd.com/100010925315.html,100010925315
"['【屈臣氏】', '春雨', 'PAPARECIPE茄子清透泥霜面膜7.5克 清透护肤保湿去角质舒缓肌肤 10个']",1000+,屈臣氏官方旗舰店,99.00,https://item.jd.com/70084800883.html,70084800883
"['韩国', '春雨', '蜂蜜水乳面霜洁面套装补水保湿蜂蜜爽肤水乳液蜂蜜蜂胶乳液控油安心水积雪草精华水 保湿爽肤水200ml']",500+,喜贝美妆专营店,65.00,https://item.jd.com/52862554332.html,52862554332
"['春雨', 'papa recipe 蜂蜜补水面膜 保湿无添加敏感肌男女通用 滋润白蜂蜜面膜 嫩白提亮10片']",500+,启航美妆专营店,83.00,https://item.jd.com/68075972232.html,68075972232
"['【品牌授权】', '春雨', '（Papa recipe）面膜黄蜂蜜红参牛油果面膜黑色麦卢卡蜂胶补水布丁睡眠面膜防伪 黑色黑卢卡清洁面膜10片/盒']",500+,喜贝美妆专营店,89.00,https://item.jd.com/52861672160.html,52861672160
"['韩国进口papa recipe', '春雨', '茄子泥膜涂抹式面膜深层清洁毛孔去黑头控油补水保湿去角质 5粒体验装']",200+,启航美妆专营店,38.00,https://item.jd.com/10026245546048.html,10026245546048
